run,prediction_path,prediction_line,prediction_id,ground_truth_found,question,pred_answer,prediction_time_taken,ground_truth_id,ground_truth_qtype,ground_truth_tags,ground_truth_answer,answer_token_precision,answer_token_recall,answer_token_f1,gt_entity_total,gt_entity_covered,gt_entity_coverage,missing_gt_entities,bertscore_precision,bertscore_recall,bertscore_f1,llm_completeness,llm_faithfulness,llm_relevance,llm_understanderbility,nli_entailment_max,nli_pairs_scored,nli_best_premise,nli_best_hypothesis,bool_ground_truth_decision,bool_predicted_decision,bool_accuracy,metric_bert_score_error
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,68,gt_67,True,"
Was the input to the Input port for weight in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
","No, there is no evidence in the knowledge graph connecting the input port for 'weight' from the execution http://testwebsite/testProgram#id_20260420105652_650 to a Generative Task via the `prov:wasGeneratedBy` property. Multiple attempts to trace this path returned no results, suggesting either the connection does not exist or the relevant labels/properties are different from what was queried.",141.20966731605586,gt_67,"[""single"", ""bool""]",{},"
    The input to the Input port for weight in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.35,0.7777777777777778,0.48275862068965514,1,0,0.0,"[""None""]",0.8570873141288757,0.8787011504173279,0.867759644985199,0.9,0.95,0.98,0.8,0.13726851344108582,1,"No, there is no evidence in the knowledge graph connecting the input port for 'weight' from the execution http://testwebsite/testProgram#id_20260420105652_650 to a Generative Task via the `prov:wasGeneratedBy` property. Multiple attempts to trace this path returned no results, suggesting either the connection does not exist or the relevant labels/properties are different from what was queried.","Question: Was the input to the Input port for weight in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
Answer: The input to the Input port for weight in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task Generative Task None",False,False,1.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,69,gt_68,True,"
Was the input to the Input port for bodyMassIndex in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",No,318.649648640072,gt_68,"[""single"", ""bool""]",{},"
    The input to the Input port for bodyMassIndex in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",0.8565863370895386,0.7295723557472229,0.7879939079284668,0.8,1.0,1.0,0.9,0.0311029814183712,1,No,"Question: Was the input to the Input port for bodyMassIndex in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
Answer: The input to the Input port for bodyMassIndex in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task Generative Task None",False,False,1.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,70,gt_69,True,"
Was the input to the Input port for allergies in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",,206.62017543404363,gt_69,"[""single"", ""bool""]",{},"
    The input to the Input port for allergies in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",,,,1.0,1.0,1.0,0.8,,0,,,False,,0.0,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,71,gt_70,True,"
Was the input to the Input port for diagnosis in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
","Based on the executed queries, there is no direct evidence found in the knowledge graph linking the input for diagnosis (`ChatBS-NexGen:Data-id_20260420105652_753-diagnosis`) used by the execution to a process explicitly labeled or typed as being generated by a Generative Task.",660.9673693049699,gt_70,"[""single"", ""bool""]",{},"
    The input to the Input port for diagnosis in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.35555555555555557,0.5925925925925926,0.4444444444444444,1,0,0.0,"[""None""]",0.8483819365501404,0.8405627608299255,0.8444542288780212,0.8,0.9,0.95,0.7,0.039579883217811584,1,"Based on the executed queries, there is no direct evidence found in the knowledge graph linking the input for diagnosis (`ChatBS-NexGen:Data-id_20260420105652_753-diagnosis`) used by the execution to a process explicitly labeled or typed as being generated by a Generative Task.","Question: Was the input to the Input port for diagnosis in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
Answer: The input to the Input port for diagnosis in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task Generative Task None",False,False,1.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,72,gt_71,True,"
Was the input to the Input port for age in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
","No, the input for age in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task according to the knowledge graph.",49.45830180100165,gt_71,"[""single"", ""bool""]",{},"
    The input to the Input port for age in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.8461538461538461,0.8148148148148148,0.830188679245283,1,0,0.0,"[""None""]",0.9432141780853271,0.8932545185089111,0.9175547957420349,1.0,1.0,1.0,0.8,0.8773227334022522,1,"No, the input for age in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task according to the knowledge graph.","Question: Was the input to the Input port for age in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
Answer: The input to the Input port for age in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task Generative Task None",False,False,1.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,73,gt_72,True,"
Was the input to the Input port for height in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",No,141.15105259709526,gt_72,"[""single"", ""bool""]",{},"
    The input to the Input port for height in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",0.8581300377845764,0.7314326763153076,0.7897320985794067,0.8,1.0,1.0,0.9,0.028332242742180824,1,No,"Question: Was the input to the Input port for height in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
Answer: The input to the Input port for height in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task Generative Task None",False,False,1.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,74,gt_73,True,"
Was the input to the Input port for gender in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",No,259.1366128870286,gt_73,"[""single"", ""bool""]",{},"
    The input to the Input port for gender in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",0.8559709191322327,0.7331415414810181,0.7898092269897461,0.8,1.0,1.0,0.9,0.027600528672337532,1,No,"Question: Was the input to the Input port for gender in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
Answer: The input to the Input port for gender in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task Generative Task None",False,False,1.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,75,gt_74,True,"
Was the input to the Input port for text in the execution http://testwebsite/testProgram#id_20260420105703_307 generated by a Generative Task?
","Based on the available information in the knowledge graph, there is no explicit triple connecting the 'Input port for text' usage (ChatBS-NexGen:Usage-id_20260420105703_331-text) to a generative source or process that confirms it was generated by a Generative Task. The current records detail the usage, but not its generation origin in relation to the input port itself.",400.93769381404854,gt_74,"[""single"", ""bool""]",{},"
    The input to the Input port for text in the execution http://testwebsite/testProgram#id_20260420105703_307 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105659_302
    ",0.3114754098360656,0.5757575757575758,0.4042553191489362,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105659_302""]",0.8381903171539307,0.8288525938987732,0.8334953188896179,0.0,0.0,0.8,0.9,0.4469206631183624,1,"Based on the available information in the knowledge graph, there is no explicit triple connecting the 'Input port for text' usage (ChatBS-NexGen:Usage-id_20260420105703_331-text) to a generative source or process that confirms it was generated by a Generative Task. The current records detail the usage, but not its generation origin in relation to the input port itself.","Question: Was the input to the Input port for text in the execution http://testwebsite/testProgram#id_20260420105703_307 generated by a Generative Task?
Answer: The input to the Input port for text in the execution http://testwebsite/testProgram#id_20260420105703_307 was generated by a Generative Task Generative Task http://testwebsite/testProgram#Generative_Task-id_20260420105659_302",True,False,0.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,76,gt_75,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_598 generated by a Generative Task?
","Based on the executed SPARQL queries against the knowledge graph, there is no direct evidence linking any input port for the execution 'http://testwebsite/testProgram#id_20260420105705_598' to a resource or task explicitly labeled as being generated by a ""Generative Task"".",134.74509195098653,gt_75,"[""single"", ""bool""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_598 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.47619047619047616,0.6060606060606061,0.5333333333333333,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.864100456237793,0.8624203205108643,0.8632595539093018,0.0,0.0,0.8,0.9,0.4811858832836151,1,"Based on the executed SPARQL queries against the knowledge graph, there is no direct evidence linking any input port for the execution 'http://testwebsite/testProgram#id_20260420105705_598' to a resource or task explicitly labeled as being generated by a ""Generative Task"".","Question: Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_598 generated by a Generative Task?
Answer: The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_598 was generated by a Generative Task Generative Task http://testwebsite/testProgram#Generative_Task-id_20260420105703_307",True,False,0.0,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,77,gt_76,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_972 generated by a Generative Task?
","Yes, the input was generated by an event recorded in the knowledge graph as ChatBS-NexGen:Generation-id_20260420105705_591-kg_info, which corresponds to a qualified generation using prov:qualifiedGeneration.",173.75630578096025,gt_76,"[""single"", ""bool""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_972 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.3548387096774194,0.3333333333333333,0.34375,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8448800444602966,0.8157912492752075,0.8300809264183044,0.8,0.6,0.9,0.7,0.5886227488517761,1,"Yes, the input was generated by an event recorded in the knowledge graph as ChatBS-NexGen:Generation-id_20260420105705_591-kg_info, which corresponds to a qualified generation using prov:qualifiedGeneration.","Question: Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_972 generated by a Generative Task?
Answer: The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_972 was generated by a Generative Task Generative Task http://testwebsite/testProgram#Generative_Task-id_20260420105703_307",True,True,1.0,
